id,tweet,label
4693,"‼️Mientras 815 millones de personas padecen hambre crónica en el mundo, el 33% de los alimentos del planeta se desperdicia y el 56% de esos residuos se genera en los países industrializados.  ¿Hacemos algo ya?  HASHTAG HASHTAG HASHTAG USER https://t.co/e3So3pRBom",sadness 
4694,"Me uno al sentimiento de pérdida por lo ocurrido en HASHTAG, la humanidad pierde con esta tragedia; así cómo está sucediendo con las miles de hectáreas de bosque que se queman en HASHTAG y el 🌍.   Si perdemos historia, cultura y hábitat natural lo perdemos todo.",sadness 
4695,Mis peques con HASHTAG Thunberg al lado del congreso en Estocolmo HASHTAG https://t.co/zA94hlkapg,others 
4696,Las pérdidas en el ámbito cultural también duelen... HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/LTdFOKR6oA,sadness 
4697,Lo malo de cuando se retire Messi es que ya no voy a tener a nadie que me sume tantos puntos en el Comunio...  HASHTAG HASHTAG HASHTAG,sadness 
4698,USER Ohhh tus argumentos rayan en el pensamiento dictatorial que te implementaron en HASHTAG aprende a respetar las diferencias de pensamiento y asi podras contribuir a la democracia Latinoamericana.  Golpe de estado es golpe de estado es simple.,others 
4699,"Lo ocurrido en HASHTAG este 30 de abril se puede resumir como: ""otra que no fue"", de nuevo la oposición venezolana demuestra que no tiene la capacidad para asumir el poder.",others 
4700,Hoy en el HASHTAG te invitamos a comenzar a leer lo que mas te guste. https://t.co/qsXRglThUI,others 
4701,"USER USER Comentario más asqueroso, malditas Oriana a HASHTAG, la Gahona que rápido se le paso el luto de HASHTAG y Sofía con sus clásicas respuestas de 2 neuronas no le da para más el cerebro",anger 
4702,"Otras buenas noticias, anuncian lluvia para las 6h00 hasta las 14h00.  Creo que es la primera vez que nos alegramos de tanta humedad sobre el patrimonio. HASHTAG HASHTAG HASHTAG",joy 
4703,"Lo que acaba de hacer Messi es para enmarcar y enseñarselo a nuestros hijos y los nietos, de verdad que es el mejor  HASHTAG",joy 
4704,"""¡Al Quijote no le falta nada!, ya bastante es. Y con esto que acabo de decir seguro no descubro la pólvora y está más que estudiado"" HASHTAG HASHTAG HASHTAG",others 
4705,HASHTAG HASHTAG por favor poned el escrutinio de todas las provincias,others 
4706,"Algunos de los árboles más viejos habían sido reutilizados del edificio anterior (1160), y algunos de ellos probablemente databan del siglo VIII.  Significa que algunos de los árboles que se quemaron ayer eran más viejos que el francés y Francia! 😢 HASHTAG https://t.co/yPh81nJExw",sadness 
4707,"ibas por ahí con tanto tesón afirmando realidades que cuando el cielo se encapota y el mar violenta tus sentidos, quedas completamente vacío. HASHTAG HASHTAG",sadness 
4708,HASHTAG vuelve a ser azulgrana  🏆 El Barça conquista su título número 26. ¡Brutal!  HASHTAG HASHTAG,joy 
4709,"Pequeño experimento para todos. Si tuvierais que explicar HASHTAG a alguien que no lo conoce de nada con una sola frase, cuál sería????",others 
4710,"La Extrema derecha moviliza a la izquierda, parece ser que la razón y el sentido común va ganando frente a los insultos, amenazas, homofobias.... HASHTAG HASHTAG",others 
4711,Muy triste ver las imágenes de HASHTAG en llamas 🔥 Terrible.noiremos https://t.co/49od5DXzKn,sadness 
4712,USER El Liverpool es una Bestia. El mejor equipo de la HASHTAG hasta el momento. 😍,joy 
4713,La mejor puta serie de la historia HASHTAG HASHTAG mi heroina HASHTAG te amo dios porque solo quedan 3 capítulos😩😩😩 https://t.co/F69XFe3efw,joy 
4714,Solo daré un apunte. La HASHTAG no terminó muy bien HASHTAG HASHTAG HASHTAG HASHTAG,others 
4715,con todo lo de hoy solo me queda claro que encargado  en venezuela de asuntos rusos es diosdi HASHTAG,others 
4716,Que doce USER que el USER debe evitar la tentación naranja. Pero... ¿entonces cómo? HASHTAG,others 
4717,USER Miles de personas presentes en HASHTAG para marchar a favor del clima y pedir políticas ambientales más concretas. HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/z7Q76cLSmo,others 
4718,Dios bendiga hoy y siempre a Venezuela y a toda su gente luchadora HASHTAG  HASHTAG https://t.co/MFDCmKXsFF,others 
4719,"Mientras se posaba ante mis ojos su vuelo errático, con su negro intenso y unas cuantas líneas verdes fosforescentes; sembró mi curiosidad por su vida majestuosa y así empecé a admirarla.  HASHTAG HASHTAG HASHTAG https://t.co/FtYavlsV2Y",others 
4720,"Parece una necesidad inaplazable de llorar o reír ante la desgracia. De ser, incluso, los mejores bomberos del universo. No nos damos tiempo, siquiera, a asimilar. Total, mañana otra desgracia o alegría nos ocupará. Con lo sabio que es callar a tiempo HASHTAG",anger 
4721,USER los mismos que incendiaron HASHTAG.... solo a USER le sirve esa tragedia porque al mundo le han hecho gran daño.,sadness 
4722,USER CAMPIONES!! Y en su case!! HASHTAG ❤️💙⚽️ HASHTAG HASHTAG Barça  HASHTAG,joy 
4723,USER Y si me matan otro dragón me tiro por la ventana. Desde chiquitos los conoce uno... HASHTAG  HASHTAG  HASHTAG https://t.co/butyPoz4lh,others 
4724,"No se que tiene más emoción, el escrutinio o las votaciones de Eurovisión.   Que peñazo. HASHTAG",others 
4725,HASHTAG Ají en el culo a los levantaos de raja que solo leyeron Las fantasías sexuales de pinocho con Guzmán,anger 
4726,Les duró poco el show. Capturados y neutralizados los cuatro gatos que robaron tanquetas y atropellaron a la gente. Guiadó los volvió a usar y abandonar. HASHTAG HASHTAG https://t.co/sU2L9g6RXX,sadness 
4727,Pobre incendió en paris en la Catedral de Notre dame HASHTAG a un tiene esperanza,sadness 
4728,Joder que puto drama. Joder joder joder. Tezanos en bata en su casa fumandose un puro. Joder que drama. HASHTAG,anger 
4729,"En Twitter uno encuentra cada imbécil, ya uno se queda tipo Plo  con la evolución y osadía de estos tarados. Burlarse de un hecho como el de HASHTAG de verdad que eso solo de imbéciles",anger 
4730,Melissandre es de lo mas inutil de la historia HASHTAG,anger 
4731,"HASHTAG | Un asesor de la Casa Blanca aseguró que se negoció la salida del mandatario venezolano. Luego, otra de las autoridades estadounidenses lo negó. https://t.co/qr178yjXjf",others 
4732,Muy fan de HASHTAG  Mensajes que hacen pensar y que invitan a la acción. Sólo entonces llegará la esperanza  https://t.co/XXEvcV1vrj,others 
4733,Suarez puede hacer de todo que no le sacaran nunca amarilla. HASHTAG HASHTAG,others 
4734,La noticia de ayer sobre lo de HASHTAG Los Simpson ya lo predijeron https://t.co/OlLo6vROGm,others 
4735,HASHTAG Una invitación a descubrir el placer de la lectura y respetar la irreemplazable contribución de las y los creadores al progreso social y cultural.  📚📖 Dale clic y descubre todo sobre el HASHTAG   https://t.co/wCfsRgZJzJ https://t.co/7MEMHW32Jt,joy 
4736,Maduro genocida vete ya usurpador VIVA VENEZUELA LIBRE LOS ESPAÑOLES LIBRES ESTÁN CON VOSOTROS ÁNIMO HASHTAG,others 
4737,"En el medio del paro y lo de la situación en HASHTAG aprovecharon para darle prisión domiciliaria al Caballo Suárez.  La HASHTAG militante, grupo de miserables con costumbres inmundas. https://t.co/BkUB4MNZ5h",disgust 
4738,Lo que juega Salah! Que tremendo 👏👏👏 HASHTAG,others 
4739,"Y CON USTEDES, UNA OBRA DE ARTE...  14 años después de su primer gol oficial y en el mismo día, HASHTAG, en una semifinal de HASHTAG y de tiro libre hizo su gol 600.  UNA JOYA 💎   HASHTAG 🤪 https://t.co/KhekwfmPo2",joy 
4740,"HASHTAG | Eriksen: ""Son un buen equipo, pero les facilitamos el camino"" https://t.co/dHjPd9B47w",others 
4741,HASHTAG HASHTAG HASHTAG Cuál están leyendo? Yo este... https://t.co/bfMZBQRLQG,others 
4742,HASHTAG | El Barcelona se proclama campeón por 26ª vez tras ganar sufriendo al Levante (1-0) HASHTAG https://t.co/TAu0OFWOAn,others 
4743,"Mi recomendación en HASHTAG y HASHTAG es 'Librerías', de Jorge Carrión. Ensayo sobre el desarrollo de las librerías, cómo llegaron a ser lo que son y el papel que juegan en el imaginario colectivo. Y buen día para defender las librerías de barrio, ya que estamos. https://t.co/kNotSInv68",others 
4744,"USER USER USER USER USER Muchas gracias por incluir nuestro libro ""Escuchar y transformar la ciudad"" en tu selección del HASHTAG 🤗  Aprovechamos para comentar que la primera edición se agotó en enero y que pronto saldrá una nueva edición revisada, ampliada y prologada 😉 https://t.co/1ziE52AWTN",joy 
4745,Me cuenta que furgones y coches del ejército sin placas están dando vueltas y yendo a por civiles. Se oyen tiroteos y hay cargas. HASHTAG https://t.co/VkMwMcnd9a,fear 
4746,HASHTAG  ¿quién le hace esas trenzas tan terroríficamente perfectas?  🥶,surprise 
4747,"USER Por favor USER bloquea esta cuenta por sus continuos spoilers sobre HASHTAG y ya de paso por amargar a USER gracias, un saludo, buenas noches.",others 
4748,"HASHTAG Con un gol de USER y doblete de Messi, USER venció 3-0 al USER en la Ida de las Semifinales de la HASHTAG. https://t.co/EG0vHRDuLn",others 
4749,"Hace varios años, un símbolo de la Arquitectura y Cultura, q pena más grande 😢 HASHTAG https://t.co/kihByMxaUa",sadness 
4750,"Mareado de tantas vueltas: Desde que HASHTAG debutó, HASHTAG ha sido el campeón de HASHTAG 10 veces en 15 temporadas (67%) https://t.co/TwArvovygV",others 
4751,Conclusión de las HASHTAG es: todo quedó en un susto! Gracias por ejercer  derecho a voto gracias por no regalar tu derecho a otros. A ver si ahora la política aprende la lección de cómo deben trabajar y dejar de centrarse en sus intereses sino en los ciudadanos,joy 
4752,HASHTAG: propuesta para el HASHTAG de la Paz Se lo merece?,others 
4753,Otro gobierno de izquierdas. Que Dios nos pille confesados HASHTAG,others 
4754,Lo de HASHTAG ha dado tal giro que ahora mismo se me han ido todas las teorías a la mierda y hay alguien que da más miedo. OLRAIT,others 
4755,"En febrero les contamos de HASHTAG, la adolescente de 16 años que lidera un movimiento contra el cambio climático. Hoy vuelve a se noticia por ser la chica más joven en ser nominada al Nobel de la Paz 2019  https://t.co/MdKSni05Ig",joy 
4756,ARYA ME LA PONES COMO UN TANQUE SOVIÉTICO PERO NO CAIGAS JODER HASHTAG,others 
4757,"HASHTAG es una apisonadora en su discurso. Un talento al que se ha dado un micro, una cámara... ¡Merece esa atención! Pero seguro que en España hay otras Gretas. ¿O ya las hay?? 🤔 ¡Ojalá pronto las pongamos cara y voz!! 💪🏼💪🏼 HASHTAG HASHTAG",joy 
4758,Señor HASHTAG Messi! El mejor del mundo! Venga Barcelona! HASHTAG vamos por la HASHTAG 3-0 ✌️😎,joy 
4759,❗️❗️❗️OJO!! TODO TWiTTER ES UN SPOILER! ❗️❗️❗️ HASHTAG HASHTAG,others 
4760,Tremenda frase de HASHTAG autor de HASHTAG en éste HASHTAG https://t.co/ST4iUYk60S,others 
4761,¿Nadie va a mencionar lo emotivo que fue el momento en que Tyrion le toma la mano a Sansa y le da un beso? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG https://t.co/cYArf4YPLb,others 
4762,¿Cuánto vale Bryan Gil y hasta cuándo tiene contrato? https://t.co/MpHmFsXql4 HASHTAG HASHTAG,others 
4763,"Que barbaro ,todos los comunicadores que viven llorando miseria por la economía, visitaron la catedral de HASHTAG.. hasta en eso son iguales HASHTAG",others 
4764,USER Vamos muy mal cuando ya ni nos respetamos nostros mismos. Vergüenza! HASHTAG HASHTAG HASHTAG,anger 
4765,"HASHTAG |  Seas del equipo que seas, solo puedes disfrutarlo 😍👏 https://t.co/a0KgpSzvrL",others 
4766,"Es feo ver cómo se alejan tus amigos, pero ¿Alguna vez prestaron un libro y nunca se los regresaron?  Wey, eso si que duele. 😞💔  HASHTAG",sadness 
4767,Es entrar en Twitter y ver un montón de spoilers de HASHTAG yo aún me la tengo que ver con mi familia.,others 
4768,0-0: Leganés y Celta firman un duelo anodino en busca de la salvación https://t.co/B7N57Tma7h HASHTAG HASHTAG HASHTAG HASHTAG,others 
4769,HASHTAG: Más de 400 mil niños han migrado por crisis en Venezuela. https://t.co/wrHtMdku1t,others 
4770,"¡Venga, Va!   En este día tan especial queremos escuchar vuestra opinión 👀  ¿Cuál es tu película, basada en un libro favorita? ¿Conocéis alguna película sobre libros, librerías o escritores que os haya transmitido su pasión por la lectura? 🤔 HASHTAG https://t.co/eGbzwASz6P",others 
4771,Nunca pensé que el día en el que el PP se diera este batacazo estaría asustada: ha llegado VOX HASHTAG,fear 
4772,Que capítulo el HASHTAG...... que puto capítulo más bueno ..   Que serie más buena,joy 
4773,Lamentamos la perdida histórica y Cultural que hoy Tuvo en París Francia el incendio en La Catedral de HASHTAG un Gran sentimiento de tristeza https://t.co/BXPjqPHVtU,sadness 
4774,HASHTAG Las imágenes más impactantes que nos ha dejado HASHTAG HASHTAG 8x03 https://t.co/W4wR1GhiUT https://t.co/ah9upB6Uh7,others 
4775,Qué putos nervios !! Vamos Barça !!! ❤️💙#ChampionsLeague,others 
4776,Un triste día para Francia y para el mundo entero... Pero con noticias alentadoras al final... HASHTAG sigue de pie y es un patrimonio que nos une... HASHTAG https://t.co/UyqB31wI1R,sadness 
4777,Duro menos en la cama que los créditos finales de HASHTAG tras la escabechina del 8X3,others 
4778,"""Esta iniciativa demostró que algunas utopías sí podían llegar a hacerse realidad..."" USER  HASHTAG USER USER USER   https://t.co/XD2sPbVMHw",others 
4779,Benzema sufre una lesión muscular en el bíceps femoral izquierdo HASHTAG HASHTAG HASHTAG https://t.co/CrA3YqX6mg,others 
4780,Y ni que decir de aquel personaje den le los putos 7 reinos los 7 infiernos una armadura en vidriagon y un dragón para llevar HASHTAG HASHTAG,others 
4781,“Nuestra casa se está desmoronando y nuestros líderes tienen que empezar a actuar en consecuencia” - Impactante discurso de HASHTAG ante El Parlamento Europeo - 16 de abril 2019. https://t.co/A8ZeaLI7hV,others 
4782,"¿Por qué hoy es el HASHTAG ? HASHTAG HASHTAG e Inca HASHTAG murieron el 23/4. Varios siglos después (1926), un librero español logró que a la Cámara Oficial del libro de Barcelona aprobara la celebración. USER https://t.co/zivKhTJHo4",others 
4783,"Esta goleada no significa que HASHTAG jugó mal. Es más, ahora un palo de Salah que merecía entrar. HASHTAG",others 
4784,USER El temor de un hombre sabio USER HASHTAG,others 
4785,"HASHTAG creada en 1971 por editorial Quimantú, la revista HASHTAG fue la respuesta de “izquierda” a la “derechista” HASHTAG. En serio, así de polarizados estábamos, que la… https://t.co/UirlvHTr2a",others 
4786,Incluso puede que el PP se vaya a la puta ✌🏼 HASHTAG,others 
4787,"Otra vez?? vaya robo en HASHTAG más adulterada del mundo, que asco dais! otro ROBO al valladolid en su cara... que HASHTAG USER USER USER HASHTAG USER USER HASHTAG HASHTAG HASHTAG qué impotencia y qué verguenza de liga",anger 
4788,"Espero disfrutar de los goles y gambetas de Messi esta noche... y sino, igual espero disfrutar de la calidad de Salah y compañía, sea como sea yo lo que quiero es disfrutar del fútbol y cabal.  HASHTAG HASHTAG",others 
4789,Hoy no es sólo la derrota de PP hoy es la derrota del rancio de Aznar y el fracaso de la derecha extrema. HASHTAG,others 
4790,"Por el HASHTAG he recuperado uno antiguo que no deja de sorprenderme cada vez que lo leo. Interesante la sociedad que refleja. Y, por supuesto, también me han regalado una rosa. Esta vez amarilla, mis favoritas 😍 HASHTAG https://t.co/GmHpz8i8WD",joy 
4791,"""La curiosidad no es un pecado, pero debemos ser cuidadosos al ser curiosos"" HASHTAG HASHTAG HASHTAG https://t.co/tpMwCVAxTv",others 
4792,HASHTAG lo dije y lo repito. Salga lo que salga es una puta mierda porque tenemos unos dirigentes mediocres. Vaya panorama.,anger 
4793,HASHTAG ENCUESTA: Quien está más jodido esta noche: USER o USER ?,others 
4794,Solo Nosotros te podemos Garantizar GANANCIAS  Afíliate 🌟VIP🌟 ⚽ HASHTAG HASHTAG HASHTAG HASHTAG 🏀 HASHTAG  ⚾ HASHTAG 🏒 HASHTAG HASHTAG 🍀 HASHTAG 🏇 HASHTAG 🇻🇪🇺🇸  💰 HASHTAG Tenemos un plan para que ganes dinero TODOS LOS DÍAS CON GARANTÍA https://t.co/zQDybokqlP,others 
4795,USER Gracias por tus palabras y apoyo chimibebe! HASHTAG,joy 
4796,"El jorobado, preocupado por HASHTAG. Lógico. https://t.co/3rySWesdom",others 
4797,¡Feliz HASHTAG! 📖📕📚  Más a los que apoyan económicamente a autores principiantes e independientes a que logren sus sueños 🥑,joy 
4798,Espero que por dignidad después de estos resultados USER esté recogiendo sus papeles....y se largue cuanto antes  HASHTAG,anger 
4799,🔥 Así forma HASHTAG ante HASHTAG por la fecha 35 de HASHTAG - 13:45 HRS 🔥 https://t.co/EhBQgdvGuv,others 
4800,"Si tienes a HASHTAG pasan estas cosas, dominaba el USER pero..... HASHTAG 2x0 HASHTAG HASHTAG https://t.co/lrY5lvUx1e",others 
4801,"Desde ayer por la noche sin entrar a Twitter, Facebook o Instagram para no comerme ningún spoiler de HASHTAG. Ver el capítulo y pensar q la batalla no está mal... pero que la Batalla de los Bastardos está muuuuucho mejor. Y pensar también en que las bajas podían ser peor.",others 
4802,Primera compra del Día del Libro 😏 Y valga la redundancia... ¡Feliz Día del Libro! 📚❤️ HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG megustaleer HASHTAG HASHTAG… https://t.co/Ic3bnstIle,joy 
